date	C	C#	C++	CSS	Clojure	Dart	Go	HTML	Java	JavaScript	Jupyter Notebook	Kotlin	Lua	Objective-C	PHP	PowerShell	Python	Ruby	Rust	SCSS	Scala	Shell	Swift	TeX	TypeScript	Vim Script	Vue
2013-11-07	6.742297	2.836148	6.213742	1.985304	0.670362	0.100000	3.274462	3.274462	8.882300	23.888101	0.219157	0.438314	0.335181	5.105066	6.884105	0.141807	12.466160	8.456878	0.296506	0.232048	0.915302	2.526750	0.412531	0.322290	1.920846	1.534098	0.100000
2013-11-14	6.739992	2.826448	6.202839	1.995140	0.665047	0.100000	3.338023	3.261287	8.952551	23.839366	0.217419	0.434838	0.345313	5.128533	6.842307	0.140683	12.469625	8.402609	0.294155	0.230208	0.920834	2.532293	0.409259	0.332523	1.918404	1.534723	0.100000
2013-11-21	6.746132	2.815115	6.213543	1.990870	0.659396	0.100000	3.335024	3.271621	8.965255	23.865077	0.215572	0.431144	0.342379	5.135683	6.898301	0.139488	12.427086	8.343901	0.291656	0.240933	0.925691	2.523459	0.418463	0.329698	1.927466	1.521684	0.100000
2013-11-28	6.769850	2.818674	6.228766	1.988172	0.679502	0.100000	3.322008	3.309425	8.921606	23.820310	0.239084	0.440418	0.352334	5.171763	6.895684	0.138417	12.407198	8.279854	0.302001	0.239084	0.931169	2.529256	0.427834	0.327167	1.912671	1.522587	0.100000
2013-12-05	6.766542	2.846442	6.242197	1.972534	0.686642	0.100000	3.383271	3.333333	8.938826	23.770287	0.237203	0.436954	0.349563	5.168539	6.903870	0.137328	12.347066	8.239700	0.299625	0.237203	0.923845	2.571785	0.424469	0.324594	1.922597	1.510612	0.100000
2013-12-12	6.849145	2.836265	6.242259	1.994055	0.693584	0.100000	3.430765	3.368838	8.905128	23.742878	0.247709	0.433490	0.346792	5.164726	6.898687	0.136240	12.286351	8.199158	0.297250	0.235323	0.916522	2.576170	0.421105	0.322021	1.932128	1.498638	0.100000
2013-12-19	6.828248	2.842028	6.237697	1.993110	0.701280	0.100000	3.457185	3.395669	8.895177	23.745079	0.258366	0.430610	0.356791	5.191929	6.852854	0.135335	12.266240	8.169291	0.295276	0.233760	0.910433	2.571358	0.418307	0.319882	1.968504	1.500984	0.100000
2013-12-26	6.796235	2.835839	6.270627	2.004645	0.696736	0.100000	3.495905	3.410341	8.849774	23.725706	0.256692	0.427821	0.354480	5.158294	6.845129	0.146681	12.309009	8.116367	0.317810	0.244469	0.904535	2.579147	0.427821	0.317810	1.992421	1.491260	0.100000
2014-01-02	6.820935	2.822874	6.251514	1.999031	0.702690	0.100000	3.549794	3.392295	8.868427	23.721832	0.254422	0.436152	0.351345	5.185365	6.796705	0.145384	12.284953	8.044584	0.314999	0.266537	0.908650	2.556336	0.424037	0.314999	2.023261	1.538648	0.100000
2014-01-09	6.827744	2.836879	6.262772	1.995432	0.697199	0.100000	3.546099	3.389831	8.907321	23.704772	0.252434	0.444765	0.360620	5.216973	6.779661	0.144248	12.297151	8.005770	0.312538	0.264455	0.901551	2.560404	0.420724	0.312538	2.007453	1.526626	0.100000
2014-01-16	6.825776	2.828162	6.252983	2.004773	0.692124	0.100000	3.591885	3.377088	8.902148	23.747017	0.250597	0.453461	0.357995	5.214797	6.754177	0.143198	12.267303	7.971360	0.322196	0.262530	0.918854	2.541766	0.429594	0.310263	2.040573	1.515513	0.100000
2014-01-23	6.801754	2.832089	6.327764	2.002607	0.687285	0.100000	3.614172	3.389027	8.875459	23.794288	0.260694	0.450290	0.355492	5.178339	6.742505	0.142197	12.264486	7.951179	0.319943	0.260694	0.912430	2.535845	0.438441	0.308093	2.026306	1.504918	0.100000
2014-01-30	6.756121	2.860169	6.297081	2.024482	0.682674	0.100000	3.648776	3.389831	8.921846	23.752354	0.258945	0.459040	0.353107	5.202448	6.732580	0.141243	12.264595	7.933145	0.329567	0.258945	0.906309	2.518832	0.435499	0.306026	2.024482	1.518362	0.100000
2014-02-06	6.785589	2.844818	6.272589	2.028681	0.676227	0.100000	3.684272	3.381136	8.884225	23.807858	0.268159	0.466364	0.349773	5.188294	6.773930	0.139909	12.265361	7.869885	0.338114	0.256500	0.897750	2.518363	0.431386	0.303136	2.028681	1.515681	0.100000
2014-02-13	6.786335	2.860452	6.265200	2.026636	0.671685	0.100000	3.729010	3.404748	8.882455	23.810075	0.266358	0.463231	0.347423	5.176607	6.751592	0.138969	12.298784	7.840185	0.335843	0.254777	0.891720	2.513028	0.428489	0.312681	2.015055	1.505501	0.100000
2014-02-20	6.763895	2.847956	6.316031	2.032614	0.677538	0.100000	3.743684	3.387689	8.865411	23.782729	0.275609	0.459348	0.344511	5.190629	6.740928	0.137804	12.310519	7.831879	0.333027	0.275609	0.895728	2.503445	0.424897	0.310060	2.021130	1.504364	0.100000
2014-02-27	6.751825	2.839872	6.307026	2.041515	0.672901	0.100000	3.752281	3.375912	8.850365	23.813869	0.285128	0.456204	0.353558	5.177920	6.729015	0.136861	12.340328	7.778285	0.364964	0.273723	0.889599	2.497719	0.456204	0.307938	2.030109	1.494069	0.100000
2014-03-06	6.721070	2.833503	6.301711	2.051456	0.668707	0.100000	3.740224	3.388870	8.874532	23.846764	0.283350	0.453361	0.362688	5.179644	6.743738	0.158676	12.320073	7.729797	0.374022	0.272016	0.884053	2.482149	0.464695	0.306018	2.051456	1.484756	0.100000
2014-03-13	6.728173	2.880288	6.278128	2.058956	0.675068	0.100000	3.769127	3.386589	8.877138	23.784878	0.292529	0.461296	0.360036	5.186769	6.739424	0.157516	12.297480	7.718272	0.382538	0.270027	0.877588	2.475248	0.461296	0.315032	2.070207	1.473897	0.100000
2014-03-20	6.719500	2.879786	6.261860	2.076125	0.669718	0.100000	3.772742	3.370912	8.896082	23.808461	0.290211	0.468802	0.357183	5.190311	6.697176	0.156267	12.322804	7.668267	0.390669	0.267887	0.870633	2.489117	0.457640	0.312535	2.109610	1.473379	0.100000
2014-03-27	6.727253	2.903691	6.272858	2.072481	0.664967	0.100000	3.790314	3.369168	8.877314	23.772581	0.299235	0.476560	0.354649	5.219993	6.682921	0.155159	12.312978	7.636041	0.398980	0.265987	0.864457	2.482545	0.454394	0.321401	2.138978	1.462928	0.100000
2014-04-03	6.749478	2.924041	6.298780	2.055623	0.659558	0.100000	3.836430	3.385732	8.871056	23.788062	0.296801	0.472683	0.351764	5.243487	6.639552	0.153897	12.311751	7.584918	0.395735	0.263823	0.857426	2.473343	0.461691	0.318786	2.132571	1.451028	0.100000
2014-04-10	6.754098	2.939891	6.284153	2.065574	0.666667	0.100000	3.846995	3.398907	8.874317	23.748634	0.295082	0.469945	0.349727	5.267760	6.655738	0.153005	12.262295	7.573770	0.393443	0.262295	0.863388	2.480874	0.459016	0.316940	2.153005	1.442623	0.100000
2014-04-17	6.731082	2.920421	6.253393	2.051894	0.683965	0.100000	3.897514	3.376398	8.945826	23.797633	0.293128	0.477690	0.347411	5.254587	6.655086	0.151992	12.246227	7.534470	0.401694	0.260558	0.857670	2.486158	0.466833	0.314841	2.138747	1.433069	0.100000
2014-04-24	6.729214	2.911679	6.222366	2.059743	0.679392	0.100000	3.925375	3.353823	8.972285	23.832632	0.291168	0.474496	0.345088	5.251806	6.621374	0.150976	12.261404	7.516446	0.409792	0.258816	0.851936	2.491103	0.463712	0.323520	2.156799	1.423488	0.100000
2014-05-01	6.719452	2.910336	6.237963	2.075754	0.674085	0.100000	3.948213	3.359726	8.977103	23.860475	0.299593	0.470790	0.342392	5.232185	6.601755	0.149797	12.294030	7.468436	0.406591	0.256794	0.845281	2.471646	0.470790	0.320993	2.172052	1.412369	0.100000
2014-05-08	6.680119	2.899320	6.212829	2.070943	0.679694	0.100000	4.046304	3.366610	9.048428	23.842396	0.318607	0.477910	0.339847	5.214528	6.584537	0.148683	12.276975	7.434155	0.403568	0.254885	0.849618	2.463891	0.467290	0.329227	2.166525	1.401869	0.100000
2014-05-15	6.695487	2.878532	6.252636	2.056094	0.685365	0.100000	4.112189	3.353016	9.036272	23.776887	0.326866	0.474483	0.337410	5.229861	6.558414	0.158161	12.304935	7.391396	0.400675	0.253058	0.843526	2.488402	0.474483	0.326866	2.172079	1.391818	0.100000
2014-05-22	6.669454	2.895672	6.240853	2.059377	0.679490	0.100000	4.118754	3.334727	9.073803	23.719423	0.324064	0.470416	0.334518	5.268660	6.512649	0.156805	12.387623	7.348944	0.428601	0.250889	0.836295	2.519339	0.470416	0.324064	2.174368	1.379887	0.100000
2014-05-29	6.651448	2.915845	6.246757	2.054581	0.674484	0.100000	4.119539	3.362042	9.089966	23.689945	0.332054	0.477327	0.332054	5.260973	6.485421	0.155650	12.327488	7.336308	0.435820	0.249040	0.830134	2.542285	0.549964	0.321677	2.168725	1.369721	0.100000
2014-06-05	6.647429	2.906318	6.204267	2.040606	0.669896	0.100000	4.173967	3.359786	9.131197	23.621560	0.329795	0.474080	0.329795	5.235494	6.482531	0.154591	12.305473	7.296712	0.443162	0.247346	0.824487	2.545604	0.721426	0.319489	2.153973	1.360404	0.100000
2014-06-12	6.619531	2.899887	6.189159	2.039143	0.666052	0.100000	4.180756	3.350753	9.160775	23.598729	0.327902	0.481607	0.327902	5.236192	6.455579	0.153704	12.296342	7.295829	0.450866	0.245927	0.830003	2.541244	0.789015	0.327902	2.162107	1.352598	0.100000
2014-06-19	6.600122	2.902832	6.172337	2.047260	0.662049	0.100000	4.206559	3.350988	9.207578	23.630067	0.325932	0.478713	0.325932	5.225097	6.416785	0.152781	12.283561	7.251986	0.468527	0.244449	0.825015	2.556529	0.814830	0.325932	2.159299	1.344469	0.100000
2014-06-26	6.610735	2.890933	6.155868	2.041848	0.667138	0.100000	4.225210	3.345800	9.198423	23.622764	0.323461	0.475083	0.323461	5.195593	6.418680	0.151622	12.311736	7.207116	0.485192	0.252704	0.828869	2.577580	0.849085	0.323461	2.153038	1.344385	0.100000
2014-07-03	6.584900	2.895345	6.152609	2.050870	0.673570	0.100000	4.242485	3.357796	9.188700	23.544787	0.321705	0.482558	0.321705	5.177440	6.403941	0.150799	12.315271	7.188097	0.492611	0.251332	0.834422	2.613853	0.894742	0.331758	2.151402	1.347140	0.100000
2014-07-10	6.586048	2.888267	6.116330	2.048771	0.669598	0.100000	4.307416	3.357985	9.204477	23.535878	0.319808	0.489706	0.319808	5.166900	6.386168	0.149910	12.312612	7.155707	0.489706	0.249850	0.829502	2.618429	0.939436	0.339796	2.148711	1.339196	0.100000
2014-07-17	6.574498	2.894370	6.126915	2.048936	0.666401	0.100000	4.316690	3.341953	9.230157	23.503083	0.318281	0.487368	0.318281	5.182017	6.355679	0.149194	12.323453	7.131490	0.507261	0.248657	0.825542	2.635767	0.954844	0.338174	2.148399	1.342749	0.100000
2014-07-24	6.548148	2.893827	6.153086	2.044444	0.661728	0.100000	4.335802	3.367901	9.274074	23.516049	0.316049	0.493827	0.316049	5.185185	6.330864	0.148148	12.276543	7.081481	0.523457	0.246914	0.819753	2.637037	0.967901	0.345679	2.153086	1.333333	0.100000
2014-07-31	6.532811	2.908913	6.131244	2.037218	0.656219	0.100000	4.378061	3.379040	9.255632	23.506366	0.323213	0.509305	0.313418	5.151812	6.307542	0.146915	12.252693	7.032321	0.568071	0.244858	0.822723	2.644466	1.038198	0.342801	2.164545	1.322233	0.100000
2014-08-07	6.549241	2.909692	6.130790	2.043597	0.652005	0.100000	4.418062	3.405995	9.264305	23.491631	0.321137	0.535228	0.311405	5.138186	6.296224	0.145971	12.232386	6.987155	0.574153	0.243285	0.817439	2.627482	1.041261	0.340599	2.160374	1.333204	0.100000
2014-08-14	6.549459	2.907651	6.153400	2.038253	0.656878	0.100000	4.443586	3.400309	9.283230	23.444745	0.328439	0.540958	0.309119	5.139104	6.278980	0.144900	12.219861	6.955178	0.579598	0.260819	0.811437	2.627512	1.072257	0.338099	2.163833	1.323416	0.100000
2014-08-21	6.537391	2.927906	6.182202	2.025535	0.671978	0.100000	4.463857	3.379092	9.311702	23.423250	0.335989	0.547182	0.307190	5.116636	6.287799	0.153595	12.210809	6.911779	0.575982	0.259192	0.815974	2.620716	1.094365	0.335989	2.159931	1.315158	0.100000
2014-08-28	6.538131	2.920683	6.175432	2.033025	0.668130	0.100000	4.486017	3.378830	9.325189	23.375012	0.334065	0.544049	0.305431	5.115968	6.261334	0.152715	12.245872	6.881741	0.610862	0.257707	0.820846	2.634342	1.097642	0.334065	2.157106	1.307626	0.100000
2014-09-04	6.541346	2.924143	6.190069	2.022216	0.674072	0.100000	4.500142	3.360866	9.342068	23.383651	0.341783	0.541156	0.303807	5.117251	6.247033	0.151904	12.237729	6.845153	0.617108	0.265831	0.816482	2.629830	1.120289	0.332289	2.155131	1.300674	0.100000
2014-09-11	6.532805	2.912896	6.202866	2.045626	0.669306	0.100000	4.496606	3.346531	9.351433	23.406863	0.339367	0.546757	0.301659	5.090498	6.202866	0.160256	12.254902	6.825038	0.622172	0.263952	0.820136	2.648944	1.150075	0.329940	2.149321	1.291478	0.100000
2014-09-18	6.522553	2.910350	6.213738	2.058768	0.664421	0.100000	4.491859	3.331462	9.358039	23.385738	0.336889	0.552124	0.299457	5.072057	6.176305	0.159087	12.277747	6.803294	0.645705	0.262025	0.814149	2.648325	1.197829	0.336889	2.161707	1.282051	0.100000
2014-09-25	6.525983	2.900437	6.209910	2.045180	0.660035	0.100000	4.462211	3.328065	9.333457	23.380125	0.334666	0.548480	0.297481	5.066468	6.182021	0.158037	12.373338	6.786279	0.641443	0.260296	0.808776	2.649438	1.208515	0.334666	2.184624	1.282886	0.100000
2014-10-02	6.515319	2.888520	6.238464	2.039498	0.655223	0.100000	4.475821	3.340716	9.330011	23.357327	0.332226	0.544481	0.295312	5.084902	6.155408	0.156884	12.338501	6.764489	0.664452	0.258398	0.821336	2.667036	1.227390	0.332226	2.205611	1.273533	0.100000
2014-10-09	6.484704	2.885144	6.228247	2.033339	0.650302	0.100000	4.524638	3.333944	9.369848	23.365085	0.329731	0.549551	0.302253	5.065030	6.136655	0.155706	12.328265	6.732002	0.668621	0.256457	0.815168	2.665323	1.254809	0.338890	2.207364	1.273127	0.100000
2014-10-16	6.468070	2.869637	6.231211	2.022410	0.646807	0.100000	4.582308	3.343354	9.410586	23.330600	0.327958	0.555707	0.300629	5.065136	6.121891	0.154869	12.343992	6.695819	0.665027	0.264189	0.819896	2.660107	1.266284	0.337068	2.204610	1.266284	0.100000
2014-10-23	6.448107	2.898026	6.221699	2.019562	0.652056	0.100000	4.627785	3.341786	9.418584	23.338163	0.335084	0.552436	0.298859	5.053432	6.094910	0.153958	12.334722	6.665459	0.670168	0.262634	0.815070	2.680674	1.267886	0.335084	2.209745	1.258830	0.100000
2014-10-30	6.453065	2.907029	6.219062	2.016020	0.648006	0.100000	4.626046	3.339033	9.450095	23.364234	0.333003	0.576006	0.297003	5.067051	6.075061	0.153002	12.276123	6.660067	0.693007	0.261003	0.810008	2.664027	1.287013	0.333003	2.196022	1.251013	0.100000
2014-11-06	6.450747	2.916704	6.218127	2.004116	0.653127	0.100000	4.661358	3.328263	9.465867	23.324685	0.331037	0.581551	0.295249	5.037130	6.057082	0.152098	12.266261	6.629686	0.706809	0.259461	0.823119	2.675136	1.306254	0.331037	2.227789	1.252572	0.100000
2014-11-13	6.431240	2.944316	6.191069	2.001423	0.658246	0.100000	4.687778	3.326810	9.491194	23.314357	0.338018	0.578189	0.302437	5.016901	6.039851	0.160114	12.248710	6.618039	0.720512	0.266856	0.818360	2.677460	1.316492	0.329123	2.232699	1.245330	0.100000
2014-11-20	6.421937	2.936754	6.200796	1.999115	0.654578	0.100000	4.714728	3.317116	9.491375	23.290579	0.344980	0.574967	0.300752	5.006634	6.032729	0.159222	12.286599	6.581159	0.725343	0.265369	0.813799	2.689076	1.335692	0.327289	2.237948	1.247236	0.100000
2014-11-27	6.422099	2.938330	6.228556	2.005806	0.651007	0.100000	4.759391	3.325416	9.474795	23.269112	0.343098	0.571831	0.299111	4.988124	6.017419	0.158353	12.281165	6.554060	0.730184	0.263922	0.835753	2.692003	1.346002	0.325504	2.234539	1.240433	0.100000
2014-12-04	6.434995	2.951192	6.216712	2.025670	0.654850	0.100000	4.837161	3.309177	9.499694	23.190430	0.340522	0.567537	0.305597	4.985593	5.989697	0.157164	12.276259	6.504846	0.742164	0.261940	0.838208	2.689252	1.353357	0.331791	2.261416	1.231118	0.100000
2014-12-11	6.420824	2.950108	6.238612	2.030369	0.650759	0.100000	4.841649	3.305857	9.535792	23.123644	0.347072	0.563991	0.303688	4.980477	5.978308	0.156182	12.234273	6.472885	0.789588	0.260304	0.832972	2.698482	1.405640	0.329718	2.273319	1.232104	0.100000
2014-12-18	6.408153	2.970896	6.244063	2.020900	0.647724	0.100000	4.870887	3.324985	9.517229	23.110804	0.345453	0.578634	0.302271	4.957250	5.984973	0.155454	12.194490	6.442698	0.803178	0.267726	0.829087	2.703170	1.424994	0.328180	2.297262	1.226358	0.100000
2014-12-25	6.411912	2.977881	6.239780	2.013943	0.645494	0.100000	4.854118	3.313538	9.527498	23.134521	0.344264	0.576642	0.301231	4.940184	5.981582	0.154919	12.186935	6.420518	0.800413	0.275411	0.834839	2.711077	1.428694	0.327051	2.332387	1.222136	0.100000
2015-01-01	6.397739	2.989037	6.226447	2.012676	0.650908	0.100000	4.881809	3.305927	9.532374	23.115793	0.359712	0.573827	0.299760	4.933196	5.969510	0.154162	12.230216	6.389174	0.805070	0.274066	0.830764	2.714971	1.430284	0.325454	2.329565	1.216170	0.100000
2015-01-08	6.411019	2.992943	6.215458	2.023637	0.646204	0.100000	4.948559	3.299039	9.582518	23.042258	0.365615	0.586685	0.297594	4.940056	5.968880	0.153048	12.201343	6.351501	0.824760	0.272086	0.841765	2.703852	1.419947	0.323102	2.329734	1.207380	0.100000
2015-01-15	6.383159	3.009807	6.205614	2.020629	0.642543	0.100000	4.971255	3.288806	9.595874	23.013189	0.363544	0.583362	0.295908	4.928982	5.977342	0.152181	12.225228	6.315522	0.828542	0.270544	0.836997	2.696990	1.454177	0.329726	2.350355	1.208996	0.100000
2015-01-22	6.377079	2.999496	6.192237	2.016468	0.646950	0.100000	4.982356	3.301966	9.611830	23.038145	0.369686	0.579734	0.294068	4.906738	5.965384	0.151235	12.199630	6.293060	0.831793	0.268862	0.856999	2.713830	1.461939	0.327676	2.352546	1.209881	0.100000
2015-01-29	6.365915	2.990810	6.173768	2.013367	0.651629	0.100000	5.029240	3.308271	9.598997	23.065998	0.384294	0.584795	0.292398	4.887218	5.964912	0.158730	12.147034	6.257310	0.852130	0.267335	0.860485	2.715121	1.470343	0.325815	2.364244	1.219716	0.100000
2015-02-05	6.355264	3.011698	6.156144	2.007799	0.647142	0.100000	5.036091	3.326973	9.632457	23.064797	0.381648	0.580768	0.290384	4.886750	5.948726	0.157637	12.146354	6.222517	0.846262	0.273791	0.854559	2.713018	1.485107	0.323571	2.381150	1.219613	0.100000
2015-02-12	6.328383	3.011551	6.171617	1.996700	0.643564	0.100000	5.033003	3.316832	9.669967	23.069307	0.396040	0.585809	0.288779	4.892739	5.932343	0.156766	12.136964	6.204620	0.841584	0.272277	0.849835	2.731023	1.501650	0.321782	2.384488	1.212871	0.100000
2015-02-19	6.311993	3.016641	6.164440	2.008361	0.639397	0.100000	5.065989	3.319944	9.656529	23.018280	0.393475	0.598410	0.286909	4.885646	5.943110	0.155750	12.148537	6.172637	0.852529	0.270514	0.844332	2.729732	1.541110	0.319698	2.385441	1.221412	0.100000
2015-02-26	6.354379	3.006110	6.158859	2.004073	0.643585	0.100000	5.091650	3.307536	9.653768	23.038697	0.399185	0.594705	0.293279	4.871690	5.947047	0.154786	12.105906	6.134420	0.847251	0.268839	0.839104	2.729124	1.547862	0.317719	2.427699	1.213849	0.100000
2015-03-05	6.331878	2.992075	6.178231	2.005499	0.638848	0.100000	5.102701	3.299369	9.655507	23.079411	0.404334	0.598415	0.291121	4.876274	5.927543	0.153647	12.073427	6.089277	0.865276	0.266861	0.849102	2.717128	1.576904	0.315381	2.450267	1.204917	0.100000
2015-03-12	6.335603	3.019624	6.247497	1.994393	0.632759	0.100000	5.118142	3.323989	9.651582	22.979575	0.408490	0.608730	0.288346	4.853825	5.935122	0.152183	12.094513	6.039247	0.857028	0.264317	0.841009	2.723268	1.585903	0.328394	2.458951	1.201442	0.100000
2015-03-19	6.352231	3.009370	6.296649	1.985072	0.627283	0.100000	5.113546	3.303160	9.687153	22.963316	0.404955	0.619343	0.285850	4.843576	5.915515	0.150865	12.077180	6.002859	0.857551	0.277910	0.833730	2.707639	1.603938	0.325552	2.501191	1.198984	0.100000
2015-03-26	6.388845	3.032929	6.373090	1.977312	0.622341	0.100000	5.112652	3.277139	9.705373	22.900583	0.409642	0.622341	0.283599	4.836931	5.884670	0.157555	12.068694	5.987081	0.858673	0.283599	0.835040	2.702064	1.614936	0.322987	2.497243	1.189538	0.100000
2015-04-02	6.379984	3.033620	6.379984	1.962471	0.617670	0.100000	5.129007	3.283815	9.710711	22.869429	0.414386	0.633307	0.289289	4.831900	5.848319	0.156372	12.064113	5.965598	0.860047	0.289289	0.828772	2.705238	1.665364	0.320563	2.517592	1.188428	0.100000
2015-04-09	6.355242	3.057345	6.370761	1.963219	0.613021	0.100000	5.121440	3.274618	9.707457	22.875766	0.442306	0.636300	0.287111	4.818810	5.827578	0.162955	12.089703	5.936215	0.876853	0.287111	0.830294	2.692636	1.699387	0.318150	2.521921	1.179483	0.100000
2015-04-16	6.341614	3.055084	6.364759	1.951859	0.609474	0.100000	5.107237	3.294245	9.705292	22.889986	0.447462	0.648048	0.285450	4.829502	5.809289	0.162012	12.081469	5.901867	0.879494	0.293165	0.825490	2.707915	1.720414	0.316309	2.545903	1.172659	0.100000
2015-04-23	6.342138	3.055897	6.365172	1.942568	0.606572	0.100000	5.113636	3.286241	9.735872	22.888514	0.445332	0.652641	0.299447	4.821867	5.804668	0.161241	12.077703	5.881450	0.875307	0.291769	0.829238	2.718059	1.727580	0.314803	2.541462	1.167076	0.100000
2015-04-30	6.338189	3.058500	6.353444	1.937305	0.610175	0.100000	5.133094	3.279689	9.739913	22.904431	0.457631	0.663565	0.312715	4.805125	5.811914	0.160171	12.035695	5.872931	0.877126	0.289833	0.823736	2.715277	1.746625	0.312715	2.547479	1.159332	0.100000
2015-05-07	6.336694	3.077390	6.336694	1.925263	0.606382	0.100000	5.131509	3.259304	9.717274	22.936406	0.462366	0.667020	0.310771	4.797999	5.783370	0.159175	12.044266	5.844008	0.886834	0.288032	0.833775	2.728720	1.773668	0.318351	2.569544	1.152126	0.100000
2015-05-14	6.334842	3.076923	6.342383	1.930618	0.603318	0.100000	5.135747	3.265460	9.713424	22.918552	0.460030	0.663650	0.316742	4.788839	5.776772	0.158371	12.036199	5.829563	0.889894	0.301659	0.829563	2.722474	1.794872	0.316742	2.586727	1.146305	0.100000
2015-05-21	6.314684	3.074846	6.344683	1.919904	0.599970	0.100000	5.152242	3.247338	9.727014	22.926354	0.457477	0.659967	0.322484	4.799760	5.774711	0.157492	12.021899	5.797210	0.907455	0.307485	0.832458	2.722364	1.814909	0.314984	2.594870	1.147443	0.100000
2015-05-28	6.302083	3.087798	6.369048	1.912202	0.595238	0.100000	5.186012	3.229167	9.761905	22.879464	0.461310	0.677083	0.319940	4.799107	5.758929	0.171131	12.023810	5.751488	0.915179	0.305060	0.825893	2.715774	1.822917	0.319940	2.604167	1.138393	0.100000
2015-06-04	6.310967	3.096364	6.392255	1.899202	0.591191	0.100000	5.217263	3.221992	9.747266	22.834762	0.458173	0.679870	0.317765	4.810819	5.756725	0.169967	12.038132	5.712385	0.908957	0.302986	0.820278	2.734260	1.825303	0.317765	2.630801	1.138043	0.100000
2015-06-11	6.300022	3.076584	6.402820	1.901755	0.587415	0.100000	5.250018	3.216095	9.765768	22.777003	0.484617	0.675527	0.315735	4.816800	5.727293	0.168882	12.071371	5.683237	0.910493	0.301050	0.829723	2.738821	1.843013	0.315735	2.643366	1.130773	0.100000
2015-06-18	6.331240	3.096247	6.382357	1.891339	0.584197	0.100000	5.235870	3.205784	9.756098	22.812911	0.481963	0.679130	0.314006	4.819629	5.710530	0.167957	12.041770	5.659413	0.920111	0.299401	0.825179	2.745728	1.891339	0.314006	2.643494	1.124580	0.100000
2015-06-25	6.304868	3.105275	6.370166	1.900892	0.580425	0.100000	5.252848	3.185083	9.801930	22.781688	0.486106	0.674744	0.319234	4.810274	5.702677	0.166872	12.029311	5.630124	0.921425	0.297468	0.819851	2.749764	1.922658	0.311979	2.691722	1.117318	0.100000
2015-07-02	6.286950	3.114636	6.359048	1.896179	0.576784	0.100000	5.248738	3.186734	9.834174	22.768565	0.490267	0.677722	0.317231	4.794521	5.710166	0.165826	12.004326	5.609229	0.937275	0.295602	0.829128	2.739726	1.953857	0.324441	2.703677	1.110310	0.100000
2015-07-09	6.284075	3.127690	6.355811	1.886657	0.573888	0.100000	5.243902	3.177905	9.827834	22.740316	0.487805	0.674319	0.322812	4.813486	5.710187	0.172166	12.001435	5.595409	0.939742	0.294118	0.824964	2.747489	1.965567	0.322812	2.740316	1.104735	0.100000
2015-07-16	6.268721	3.123663	6.347169	1.889887	0.570532	0.100000	5.248895	3.173584	9.884467	22.742833	0.492084	0.670375	0.320924	4.820996	5.705320	0.178291	11.959777	5.576951	0.948509	0.292398	0.827271	2.745685	1.961204	0.320924	2.767080	1.098274	0.100000
2015-07-23	6.268614	3.120125	6.325344	1.879166	0.567295	0.100000	5.261665	3.191037	9.899305	22.720182	0.489292	0.666572	0.319104	4.793646	5.729684	0.184371	11.941569	5.573677	0.950220	0.290739	0.822578	2.744292	1.992625	0.333286	2.772656	1.099135	0.100000
2015-07-30	6.265417	3.115089	6.314751	1.867644	0.563817	0.100000	5.250546	3.185566	9.965466	22.714779	0.493340	0.669533	0.317147	4.778349	5.694552	0.197336	11.959969	5.546550	0.951441	0.288956	0.824582	2.727465	2.043837	0.331243	2.776799	1.092396	0.100000
2015-08-06	6.281073	3.116028	6.316084	1.869617	0.560185	0.100000	5.237728	3.179049	9.985295	22.750508	0.504166	0.665220	0.322106	4.761571	5.671872	0.196065	11.931938	5.517821	0.966319	0.287095	0.826273	2.723899	2.044675	0.329109	2.800924	1.092360	0.100000
2015-08-13	6.259563	3.101961	6.308249	1.870914	0.556406	0.100000	5.271943	3.164557	10.001391	22.770900	0.500765	0.667687	0.319933	4.743358	5.668382	0.194742	11.934901	5.487550	0.980665	0.285158	0.827653	2.719432	2.058701	0.326888	2.816803	1.098901	0.100000
2015-08-20	6.265127	3.104903	6.306618	1.867091	0.553212	0.100000	5.297006	3.146394	10.026969	22.771593	0.497891	0.663855	0.318097	4.736879	5.642763	0.200539	11.928636	5.462969	0.975036	0.290436	0.822903	2.717654	2.088376	0.325012	2.828297	1.099509	0.100000
2015-08-27	6.237977	3.112119	6.306678	1.861775	0.549602	0.100000	5.283045	3.132729	10.023358	22.815334	0.528991	0.673262	0.329761	4.705963	5.633416	0.199231	11.905743	5.434185	0.982413	0.288541	0.824402	2.713658	2.115966	0.322891	2.851058	1.099203	0.100000
2015-09-03	6.208123	3.104061	6.303842	1.866539	0.546971	0.100000	5.319294	3.138247	10.043758	22.767674	0.540134	0.670040	0.328183	4.724463	5.613291	0.198277	11.876111	5.408177	0.991385	0.287160	0.820457	2.721181	2.160536	0.321346	2.871599	1.093942	0.100000
2015-09-10	6.173511	3.120751	6.302692	1.862932	0.543922	0.100000	5.330432	3.141148	10.069350	22.735926	0.543922	0.679902	0.346750	4.711722	5.602393	0.197172	11.877890	5.378026	0.992657	0.285559	0.829481	2.719608	2.175687	0.319554	2.896383	1.087843	0.100000
